id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
10222625,Rental unit in Copenhagen · 3 bedrooms · 4 beds · 1 bath,52344062,Michael,,Vesterbro-Kongens Enghave,55.64727,12.55299,Entire home/apt,1340,7,0,,,1,11,0,
10490645,Home in Copenhagen · ★4.67 · 4 bedrooms · 4 beds · 2 baths,23761426,Mikkel,,Brnshj-Husum,55.69889,12.48534,Entire home/apt,1000,3,12,2022-12-27,0.13,1,0,1,
10227207,Condo in Copenhagen · ★4.78 · 2 bedrooms · 4 beds · 1.5 baths,6806281,Johanne & Massimiliano,,Nrrebro,55.68814,12.54426,Entire home/apt,1200,4,18,2023-04-09,0.20,1,3,4,
10493686,Townhouse in Copenhagen · ★5.0 · 3 bedrooms · 3 beds · 2 baths,6536557,Nadja,,Vanlse,55.67916,12.48055,Entire home/apt,1500,3,11,2022-08-05,0.15,1,228,2,
10248142,Rental unit in Frederiksberg · ★5.0 · 1 bedroom · 1 bed · 1 bath,24550548,Rikke,,Frederiksberg,55.69152,12.5341,Entire home/apt,900,1,3,2023-06-10,1.43,1,70,3,
10494140,Rental unit in Copenhagen · ★4.81 · 1 bedroom · 1 bed · 1 shared bath,19295117,Bjørn,,Indre By,55.68119,12.57348,Private room,850,2,26,2022-08-28,0.30,1,348,2,
10256848,Home in Copenhagen · ★4.60 · 4 bedrooms · 5 beds · 2 baths,24548819,Kim,,Amager Vest,55.652618408203125,12.601978302001953,Entire home/apt,1800,4,6,2023-06-08,0.07,1,20,3,
10495038,Rental unit in Copenhagen · ★4.60 · 1 bedroom · 1 bed · 1 bath,54101901,Pernille,,sterbro,55.70653,12.57905,Entire home/apt,650,3,55,2022-04-16,0.61,1,0,0,
10260919,Condo in Copenhagen · ★5.0 · 3 bedrooms · 5 beds · 2 baths,4049662,Trine,,Indre By,55.67736,12.59042,Entire home/apt,3500,7,10,2022-06-27,0.12,1,20,0,
10505269,Rental unit in Frederiksberg · ★4.92 · 1 bedroom · 1 bed · 1 bath,52179737,Magnus,,Frederiksberg,55.68866,12.53848,Entire home/apt,976,4,63,2023-05-22,0.71,1,55,6,
10268386,Rental unit in Copenhagen · ★4.71 · 3 bedrooms · 2 beds · 1 bath,52785575,Mikkel & Silje,,sterbro,55.69396,12.57239,Entire home/apt,1400,4,37,2022-10-20,0.41,1,4,3,
10515792,Home in Copenhagen · ★5.0 · 3 bedrooms · 3 beds · 1 bath,54214181,Rikke,,Valby,55.67686,12.49015,Entire home/apt,2500,4,7,2023-05-30,0.53,1,74,5,
10517396,Rental unit in Copenhagen · ★4.83 · 2 bedrooms · 5 beds · 1 bath,21969995,Kristina,,Vesterbro-Kongens Enghave,55.66438,12.54795,Entire home/apt,850,3,56,2023-04-07,0.64,1,6,6,
10268618,"Rental unit in Griffenfeldsgade, Number 43, ground floor, Copenhagen, Region Hovedstaden, 2200, Denmark · ★5.0 · 3 bedrooms · 3 beds · 1 bath",45611771,Jonatan,,Nrrebro,55.68547,12.55351,Entire home/apt,1150,6,11,2019-07-10,0.13,1,11,0,
10286266,Home in Copenhagen · ★4.96 · 3 bedrooms · 3 beds · 1 bath,4792767,Helle & Morten,,Amager Vest,55.6452,12.5928,Entire home/apt,1100,2,30,2023-06-29,0.34,1,3,7,
10521363,Cabin in Copenhagen · ★5.0 · 1 bedroom · 1 bed · 1 private bath,21484941,Dorte,,sterbro,55.70003,12.57681,Private room,650,4,6,2020-03-13,0.07,1,322,0,
10293032,Rental unit in Copenhagen · 1 bedroom · 4 beds · 1 bath,2306509,Louise,,sterbro,55.69873,12.58701,Entire home/apt,1000,14,0,,,1,0,0,
10530494,Rental unit in Copenhagen · ★4.82 · 1 bedroom · 1 bed · 1 bath,53950995,Andrea,,Indre By,55.68159,12.58132,Entire home/apt,854,2,38,2020-08-09,0.43,1,0,0,
10324958,Rental unit in Frederiksberg · ★4.79 · 3 bedrooms · 2 beds · 1 bath,759006,Nicolai,,Nrrebro,55.68528,12.54903,Entire home/apt,1079,4,34,2023-01-01,0.40,1,3,4,
10535056,Condo in Copenhagen · ★4.89 · 3 bedrooms · 3 beds · 1 bath,54325841,Casper,,sterbro,55.69732,12.58097,Entire home/apt,1500,3,9,2022-10-23,0.11,1,0,3,
10328844,Condo in Copenhagen · ★4.95 · 1 bedroom · 1 bed · 1 bath,53121138,Jette,,Amager Vest,55.66082,12.60207,Entire home/apt,894,3,20,2022-09-20,0.23,2,179,3,
10562925,Condo in Copenhagen · ★5.0 · 2 bedrooms · 2 beds · 1 bath,54483212,Mikkel,,sterbro,55.70814,12.56799,Entire home/apt,2000,4,3,2023-06-24,0.21,1,93,2,
10332346,Rental unit in Copenhagen · ★4.84 · 1 bedroom · 1 bed · 1 shared bath,53166380,Heidi,,Indre By,55.68985,12.57269,Private room,450,30,88,2022-10-30,1.66,1,138,15,
10332985,Rental unit in Frederiksberg · ★4.95 · 2 bedrooms · 3 beds · 2 baths,53174179,Franjo,,Frederiksberg,55.68115,12.52324,Entire home/apt,1200,30,21,2023-01-10,0.23,1,324,1,
10565344,Rental unit in Copenhagen · ★4.92 · 1 bedroom · 1 bed · 1 bath,54166097,Sabina,,Indre By,55.68135,12.56225,Entire home/apt,1500,3,25,2022-06-15,0.28,1,0,0,
10337018,Rental unit in Copenhagen · ★4.69 · 2 bedrooms · 2 beds · 1 bath,23239793,Kasper,,Nrrebro,55.69854,12.54585,Entire home/apt,1304,7,113,2022-10-11,1.34,2,1,1,
10346545,Rental unit in Copenhagen · ★4.83 · 3 bedrooms · 4 beds · 1 bath,11059409,Vibeke & Rasmus,,Indre By,55.6894,12.56972,Entire home/apt,2000,2,13,2023-06-04,0.16,1,0,2,
10581642,Rental unit in Copenhagen · ★4.79 · 1 bedroom · 2 beds · 1 bath,8602749,Myne,,Indre By,55.67932,12.57467,Entire home/apt,1024,2,414,2023-06-26,4.59,3,227,77,
10584180,Rental unit in Copenhagen · ★4.74 · 1 bedroom · 1 bed · 1 bath,23364940,Rasmus,,Indre By,55.68842,12.58966,Entire home/apt,879,4,39,2023-06-15,0.43,1,264,1,
10355315,Rental unit in Frederiksberg · ★4.84 · 3 bedrooms · 4 beds · 1 bath,6605189,Henrik,,Vesterbro-Kongens Enghave,55.67199,12.54568,Entire home/apt,950,4,115,2023-06-19,1.27,1,12,13,
10595718,Rental unit in Copenhagen · ★4.88 · 2 bedrooms · 3 beds · 1 bath,34227704,Nicolle,,Indre By,55.67098,12.57525,Entire home/apt,2500,2,366,2023-06-25,4.07,1,94,45,
10604516,Home in Copenhagen · ★4.52 · 1 bedroom · 2 beds · 1 shared bath,54718838,Hc,,Brnshj-Husum,55.70794,12.46215,Private room,525,2,25,2023-04-01,0.28,2,0,1,
10356333,Home in Copenhagen · ★4.87 · 3 bedrooms · 3 beds · 1 bath,26308241,Pelle,,Amager Vest,55.64521,12.58953,Entire home/apt,1304,5,23,2022-04-09,0.27,1,21,0,
10607525,Rental unit in Copenhagen · ★4.97 · 2 bedrooms · 3 beds · 1 bath,54735092,May,,Amager Vest,55.65791,12.60601,Entire home/apt,1111,5,38,2023-06-17,0.43,1,145,10,
10617565,Condo in Copenhagen · ★4.67 · 3 bedrooms · 5 beds · 1 bath,54072573,Nina,,sterbro,55.69939,12.58691,Entire home/apt,1100,2,20,2023-02-14,0.23,1,0,3,
10360769,Rental unit in Copenhagen · ★4.57 · 1 bedroom · 1 bed · 1 bath,6338231,Thomas,,Nrrebro,55.69264,12.55844,Entire home/apt,900,4,7,2019-11-10,0.14,1,0,0,
10625592,Rental unit in Copenhagen · ★4.82 · 1 bedroom · 1 bed · 1 bath,45563321,Henrik,,sterbro,55.69877,12.5851,Entire home/apt,1069,10,28,2023-06-12,0.31,1,341,1,
10362256,Rental unit in Copenhagen · ★4.91 · 1 bedroom · 1 bed · 1 bath,20170838,Josephine,,sterbro,55.70139,12.58776,Entire home/apt,1200,2,55,2023-05-28,0.61,1,8,1,
10642664,Rental unit in Frederiksberg · ★4.94 · 1 bedroom · 1 bed · 1 bath,54874923,Stephanie,,Frederiksberg,55.69202,12.53116,Entire home/apt,700,4,17,2017-08-03,0.19,1,0,0,
10372242,Rental unit in Copenhagen · ★4.78 · 1 bedroom · 1 bed · 1 bath,53390161,Lukas,,Indre By,55.6791,12.58575,Entire home/apt,881,2,68,2023-06-10,0.75,1,204,18,
10644670,Home in Copenhagen · 3 bedrooms · 6 beds · 1 bath,1468494,Mette,,Amager Vest,55.65583,12.60568,Entire home/apt,1250,3,2,2018-01-03,0.03,2,0,0,
10383580,Rental unit in Copenhagen · ★4.96 · 3 bedrooms · 3 beds · 1 bath,53451931,Malene,,sterbro,55.70867,12.58405,Entire home/apt,1500,4,24,2023-06-04,0.39,1,15,2,
10645628,Home in Copenhagen · ★4.85 · 1 bedroom · 2 beds · 1 private bath,1468494,Mette,,Amager Vest,55.65553,12.60411,Private room,375,2,102,2023-04-19,1.15,2,69,12,
10385782,Rental unit in Copenhagen · ★4.40 · 1 bedroom · 1 bed · 1 bath,53462101,Maja,,Nrrebro,55.69955,12.54165,Entire home/apt,710,4,10,2023-02-23,0.11,1,0,2,
10646269,Condo in Copenhagen · ★4.76 · 2 bedrooms · 2 beds · 1.5 baths,22601954,Cecilie & Søren,,Indre By,55.68787,12.5805,Entire home/apt,1106,2,26,2023-06-12,0.29,1,8,15,
10385974,Rental unit in Copenhagen · ★4.53 · 1 bedroom · 1 bed · 1 bath,53465946,Peter,,sterbro,55.69674,12.57461,Entire home/apt,900,3,15,2022-07-28,0.18,1,73,4,
10647239,Rental unit in Copenhagen · ★4.77 · 1 bedroom · 1 bed · 1 bath,54978506,Kirsten,,Indre By,55.68113,12.59004,Private room,2000,2,53,2022-07-03,0.59,1,365,1,
10391575,Townhouse in Frederiksberg C · ★4.38 · 3 bedrooms · 6 beds · 1 bath,23734772,Chris,,Frederiksberg,55.67714,12.54968,Entire home/apt,800,1,8,2016-06-19,0.09,4,1,0,
10648645,Rental unit in Copenhagen · ★4.73 · 1 bedroom · 1 bed · 1 shared bath,1328626,Eduardo,,Bispebjerg,55.71049,12.52063,Private room,400,3,16,2023-05-29,0.19,2,0,2,
10397199,Rental unit in Copenhagen · ★4.81 · 3 bedrooms · 3 beds · 1.5 baths,53532900,Cecilia,,sterbro,55.70096,12.58049,Entire home/apt,1771,2,27,2023-05-21,0.31,1,14,6,
10649615,Rental unit in Copenhagen · ★4.98 · 4 bedrooms · 3 beds · 2 baths,26937888,Anne-Sofie,,Nrrebro,55.69316,12.55361,Entire home/apt,1500,5,41,2022-07-23,0.47,1,7,1,
10398128,Rental unit in Frederiksberg · ★5.0 · 3 bedrooms · 4 beds · 1.5 baths,9780426,Pernille,,Frederiksberg,55.67687,12.54247,Entire home/apt,1200,7,11,2018-07-29,0.12,1,0,0,
10652728,Home in Copenhagen · 5 bedrooms · 5 beds · 3 baths,28696596,Louise,,Brnshj-Husum,55.70436,12.46391,Entire home/apt,1900,14,0,,,1,0,0,
10403875,Rental unit in Copenhagen · ★4.89 · 1 bedroom · 3 beds · 1 bath,53570638,Kristoffer,,Vesterbro-Kongens Enghave,55.66947,12.54451,Entire home/apt,500,5,9,2022-07-31,0.12,1,0,3,
10653271,Home in Copenhagen · ★4.82 · 4 bedrooms · 6 beds · 2 baths,55008918,Lars,,Vanlse,55.6875,12.47342,Entire home/apt,953,4,11,2022-07-25,0.14,1,2,1,
10413041,Rental unit in Copenhagen · ★4.60 · 1 bedroom · 1 bed · 1 bath,52953235,Noel,,Bispebjerg,55.71066,12.5289,Entire home/apt,700,3,10,2022-09-13,0.51,1,0,4,
10668134,Rental unit in Copenhagen · ★4.90 · 3 bedrooms · 3 beds · 1 bath,55104986,Henrik,,sterbro,55.70056,12.58946,Entire home/apt,1117,3,30,2022-07-30,0.34,1,1,3,
10414951,Townhouse in Frederiksberg C · ★4.85 · 1 bedroom · 2 beds · 1 bath,23734772,Chris,,Frederiksberg,55.67675,12.54998,Private room,295,1,72,2017-08-18,0.80,4,0,0,
10421213,Rental unit in Copenhagen · ★4.75 · 1 bedroom · 3 beds · 1 bath,19123690,Lars,,Vesterbro-Kongens Enghave,55.67101,12.54649,Entire home/apt,1124,1,101,2023-06-11,1.16,1,340,13,
10670952,Rental unit in Copenhagen · ★5.0 · Studio · 1 bed · 1 bath,3578375,Anne-Li,,sterbro,55.70051,12.58413,Entire home/apt,1005,10,5,2020-07-24,0.07,1,41,0,
10677376,Condo in København K · ★4.96 · 3 bedrooms · 3 beds · 1.5 baths,51940775,Louise Ringtved,,Indre By,55.68391,12.56844,Entire home/apt,3000,3,50,2023-05-21,0.56,1,10,5,
10432016,Home in Copenhagen · ★4.94 · 1 bedroom · 1 bed · 1 bath,14335770,Naja,,Indre By,55.670773,12.591728,Entire home/apt,1671,5,16,2023-06-19,1.25,1,25,15,
10693032,Rental unit in Copenhagen · ★4.64 · 1 bedroom · 1 bed · 1 bath,55243247,Andreas,,sterbro,55.70643,12.58522,Entire home/apt,1000,2,61,2023-06-23,0.70,1,311,14,
11058494,Rental unit in Copenhagen · ★4.77 · 1 bedroom · 1 bed · 1 bath,29691083,Jeppe,,sterbro,55.70638,12.58085,Entire home/apt,695,3,26,2019-07-29,0.29,1,0,0,
10715323,Condo in København S · ★4.87 · 3 bedrooms · 3 beds · 2 baths,6937375,Malik,,Amager st,55.65742,12.63497,Entire home/apt,1703,2,15,2022-07-30,0.17,1,0,3,
11061673,Home in Copenhagen · ★4.50 · 3 bedrooms · 3 beds · 1 bath,57411373,Jacob Nøhr,,Brnshj-Husum,55.7049,12.47613,Entire home/apt,995,7,3,2019-03-29,0.03,1,15,0,
10726263,Condo in Copenhagen · ★4.78 · 1 bedroom · 2 beds · 1 bath,13627672,Mia,,Vesterbro-Kongens Enghave,55.66926,12.54477,Entire home/apt,700,4,19,2022-12-27,0.21,1,0,4,
11112867,Condo in Copenhagen · ★4.83 · 2 bedrooms · 2 beds · 1 bath,38013017,Kurt,,Vesterbro-Kongens Enghave,55.65019,12.54334,Entire home/apt,1179,3,31,2023-04-07,0.35,2,1,5,
10735518,Home in Copenhagen · ★4.75 · 1 bedroom · 1 bed · Shared half-bath,22107347,Sidse,,Vanlse,55.69501,12.4774,Private room,400,2,325,2023-06-25,3.72,3,280,48,
11115077,Rental unit in Copenhagen · ★4.82 · 1 bedroom · 1 bed · 1 bath,37825441,Cecilie,,Nrrebro,55.68537,12.55207,Entire home/apt,1200,7,18,2019-11-29,0.20,1,0,0,
10735621,Rental unit in Copenhagen · ★4.67 · 2 bedrooms · 2 beds · 1.5 baths,55497468,Jeppe,,Vesterbro-Kongens Enghave,55.66703,12.55676,Entire home/apt,842,3,28,2023-06-05,0.31,1,0,6,
11116414,Rental unit in Copenhagen · 1 bedroom · 2 beds · 1 bath,6799043,Mads,,sterbro,55.7006,12.58808,Entire home/apt,800,2,0,,,1,0,0,
10738702,Rental unit in Copenhagen · ★4.95 · 1 bedroom · 1 bed · 1.5 baths,55514411,Ida And Lasse,,Nrrebro,55.70089,12.54341,Entire home/apt,950,5,22,2022-09-24,0.26,1,81,4,
11122441,Condo in Copenhagen · ★5.0 · 1 bedroom · 2 beds · 1 bath,28000642,Birgit,,Vesterbro-Kongens Enghave,55.66477,12.55361,Entire home/apt,850,4,28,2022-10-29,0.31,1,0,3,
10739353,Rental unit in Copenhagen · ★4.88 · 1 bedroom · 1 bed · 1 bath,55515745,Kathrine,,Vesterbro-Kongens Enghave,55.66748,12.55535,Entire home/apt,750,3,42,2022-09-27,0.47,1,0,2,
11129068,Rental unit in Copenhagen · ★4.50 · 1 bedroom · 1 bed · 1 bath,24806726,Christian,,Bispebjerg,55.70254,12.52779,Entire home/apt,300,2,40,2019-08-13,0.45,1,0,0,
10746905,Rental unit in Copenhagen · ★4.89 · 2 bedrooms · 4 beds · 1 bath,55223560,Mette,,sterbro,55.69939,12.58713,Entire home/apt,1237,2,134,2023-06-15,1.50,1,177,17,
11131280,Home in Copenhagen · ★4.55 · 3 bedrooms · 2 beds · 1.5 baths,2250582,Marie,,Indre By,55.69115,12.57377,Entire home/apt,2400,3,11,2022-07-31,0.13,1,347,2,
11137764,Rental unit in Copenhagen · ★4.95 · 1 bedroom · 1 bed · 1 bath,317688,Per,,Indre By,55.68972,12.57506,Entire home/apt,1400,4,56,2023-06-22,0.69,1,105,6,
10761153,Condo in Frederiksberg · ★4.94 · 4 bedrooms · 4 beds · 1 bath,55643034,Søren,,Frederiksberg,55.68207,12.53681,Entire home/apt,17857,4,16,2019-06-09,0.20,1,0,0,
11140636,Condo in Copenhagen · ★4.76 · 3 bedrooms · 1 bed · 1 bath,57896822,Joachim,,Amager Vest,55.66601,12.57933,Entire home/apt,640,2,29,2022-05-31,0.46,1,0,0,
10776865,Rental unit in Frederiksberg · 2 bedrooms · 3 beds · 2 baths,55748786,Jobbe,,Frederiksberg,55.67893,12.53434,Entire home/apt,953,30,0,,,1,0,0,
11153864,Condo in Copenhagen · ★4.42 · 1 bedroom · 1 bed · 1 bath,29856412,Frederik,,Vesterbro-Kongens Enghave,55.66883,12.54397,Entire home/apt,1200,5,27,2022-12-04,0.30,1,360,2,
11156462,Rental unit in Copenhagen · ★4.29 · 1 bedroom · 1 bed · 1 bath,5739437,Petruska,,Vesterbro-Kongens Enghave,55.66329,12.54759,Entire home/apt,629,1,7,2022-07-21,0.08,1,0,1,
10784217,Townhouse in Copenhagen · ★4.80 · 4 bedrooms · 4 beds · 2.5 baths,55175349,Alice,,Brnshj-Husum,55.70191,12.49476,Entire home/apt,1057,3,15,2022-09-01,0.17,1,2,1,
11178629,Condo in Copenhagen · ★5.0 · 1 bedroom · 1 bed · 1 bath,58177738,Louise,,Nrrebro,55.69633,12.53963,Entire home/apt,930,6,15,2019-08-25,0.17,1,16,0,
10785770,Rental unit in Copenhagen · ★4.61 · 3 bedrooms · 4 beds · 1.5 baths,426275,Birgit,,Amager Vest,55.66411,12.58047,Entire home/apt,1600,60,24,2018-08-12,0.27,1,365,0,
11180006,Condo in Copenhagen · ★4.68 · 2 bedrooms · 4 beds · 1 bath,40630778,Louise,,Nrrebro,55.69209,12.56314,Entire home/apt,1314,3,41,2023-06-05,0.47,1,66,11,
10795532,Condo in Copenhagen · ★4.91 · 3 bedrooms · 3 beds · 1.5 baths,13058325,Katja,,Nrrebro,55.7009,12.54816,Entire home/apt,1368,3,23,2021-08-07,0.27,1,183,0,
11181326,Rental unit in Copenhagen · ★4.81 · 1 bedroom · 1 bed · 1 bath,58195714,Maria,,Amager st,55.65261,12.62246,Entire home/apt,661,6,70,2023-06-19,1.21,1,143,22,
10800648,Rental unit in Copenhagen · 1 bedroom · 1 bed · 1 bath,49065623,Dorthe,,Frederiksberg,55.68408,12.53339,Entire home/apt,494,3,0,,,1,0,0,
11193191,Rental unit in Copenhagen · ★3.80 · 1 bedroom · 1 bed · 1 bath,58274256,Natalie,,sterbro,55.70619,12.57494,Entire home/apt,720,8,10,2022-09-04,0.11,1,0,1,
10801114,Condo in Frederiksberg · ★4.74 · 1 bedroom · 1 bed · 1 bath,55906162,Mads,,Frederiksberg,55.68039,12.55003,Entire home/apt,1700,3,34,2022-12-03,0.38,1,31,4,
11198887,Condo in Copenhagen · ★4.61 · 2 bedrooms · 2 beds · 1 bath,58123056,Kamilla Krattet,,Vesterbro-Kongens Enghave,55.65065,12.52431,Entire home/apt,900,2,39,2023-04-30,0.45,1,265,3,
11215818,Rental unit in Copenhagen · ★4.85 · 1 bedroom · 1 bed · 1 bath,28851375,Anne Mette,,sterbro,55.69956,12.58755,Entire home/apt,921,3,17,2023-05-08,0.19,1,8,4,
10801674,Condo in København K · ★4.92 · 1 bedroom · 1 bed · 1 bath,44795323,Cecilia,,Indre By,55.68192,12.579,Entire home/apt,1200,3,71,2020-07-26,0.79,1,313,0,
10805106,Rental unit in Frederiksberg · ★4.96 · 3 bedrooms · 3 beds · 1 bath,55868622,Lars H.,,Frederiksberg,55.6777,12.51077,Entire home/apt,1225,2,28,2021-10-31,0.32,1,0,0,
11216561,Rental unit in Copenhagen · 4 bedrooms · 5 beds · 2 baths,58434603,Mia,,Amager st,55.65847,12.63403,Entire home/apt,1291,1,2,2016-07-21,0.02,1,0,0,
10819883,Condo in Copenhagen · ★4.59 · 1 bedroom · 2 beds · 1 bath,29948867,Nora,,sterbro,55.69646,12.57087,Entire home/apt,915,2,22,2023-04-21,0.24,1,3,11,
11230367,Home in Copenhagen · 1 bedroom · 2 beds · 2 baths,58538963,Morten,,Valby,55.6758,12.48691,Entire home/apt,20000,1,0,,,1,362,0,
10820240,Guest suite in Copenhagen · ★4.61 · 1 bedroom · 2 beds · 1 shared bath,846204,Vogelkop,,Vesterbro-Kongens Enghave,55.66605,12.54821,Private room,551,1,401,2023-06-27,4.45,7,161,45,
10820966,Loft in Frederiksberg · ★5.0 · 1 bedroom · 1 bed · 1 bath,9048296,Kasper,,Frederiksberg,55.67394,12.54352,Entire home/apt,1184,4,26,2019-12-03,0.29,1,358,0,
11232977,Condo in Copenhagen · ★4.78 · 1 bedroom · 1 bed · 1 bath,58556978,Anna Sophie,,Indre By,55.68250639999999,12.5821636,Entire home/apt,1129,4,9,2023-05-10,0.83,1,246,9,
11235411,Rental unit in Copenhagen · 1 bedroom · 1 bed · 1 bath,54326995,Morten,,Vesterbro-Kongens Enghave,55.669,12.54589,Entire home/apt,1040,30,2,2016-07-16,0.02,1,325,0,
10822345,Rental unit in Copenhagen · ★4.82 · 1 bedroom · 1 bed · 1 bath,1855812,Ulrik,,Indre By,55.67651,12.58892,Entire home/apt,1500,4,80,2023-02-28,0.91,1,218,4,
11238469,Condo in Copenhagen · 3 bedrooms · 4 beds · 1 bath,58600647,Rasmus,,Nrrebro,55.69462,12.54489,Entire home/apt,1350,5,1,2022-07-27,0.09,1,0,1,
10823745,Rental unit in Copenhagen · ★4.50 · 1 bedroom · 2 beds · 1 bath,56027502,Louise Andrea,,Vesterbro-Kongens Enghave,55.67069,12.55751,Entire home/apt,1500,7,9,2016-02-23,0.10,1,0,0,
10828860,Rental unit in Copenhagen · ★4.86 · 1 bedroom · 2 beds · 1 bath,30757484,Mike,,Nrrebro,55.69252,12.55929,Entire home/apt,1050,10,39,2020-08-15,0.45,1,204,0,
11247498,Rental unit in Copenhagen · ★4.75 · 2 bedrooms · 2 beds · 1 shared bath,58674865,Jens,,Vesterbro-Kongens Enghave,55.64753,12.5485,Private room,1500,2,21,2022-06-17,0.24,1,364,0,
11250847,Rental unit in Frederiksberg · ★5.0 · 3 bedrooms · 3 beds · 1 bath,58697442,Casper & Emilie,,Vesterbro-Kongens Enghave,55.6726,12.54948,Entire home/apt,2100,3,33,2023-06-27,0.39,1,194,12,
10849508,Condo in Copenhagen · ★5.0 · 2 bedrooms · 4 beds · 1 bath,56193973,Jonas,,sterbro,55.70991,12.57596,Entire home/apt,817,4,4,2022-07-24,0.17,1,0,1,
10877666,Condo in Frederiksberg · ★5.0 · 1 bedroom · 2 beds · 1 bath,21789268,Mette,,Frederiksberg,55.68276,12.55006,Entire home/apt,1200,1,17,2022-07-03,0.20,1,281,1,
11256369,Rental unit in Copenhagen · ★4.77 · 3 bedrooms · 6 beds · 1 bath,7366374,Ivan,,Vesterbro-Kongens Enghave,55.67145,12.56078,Entire home/apt,1071,3,48,2023-06-18,0.54,1,0,21,
10894830,Rental unit in Copenhagen · ★4.38 · 2 bedrooms · 3 beds · 1 bath,54518437,Hanne,,Nrrebro,55.69,12.55404,Entire home/apt,850,5,8,2022-12-30,0.09,1,0,1,
11264133,Townhouse in Copenhagen · ★5.0 · 3 bedrooms · 4 beds · 1 bath,3170121,Katrine,,Valby,55.661747,12.522579,Entire home/apt,1300,5,7,2022-07-29,0.08,1,8,1,
10937113,Condo in Copenhagen · ★5.0 · 3 bedrooms · 3 beds · 1 bath,28305178,Pia & Peter,,Amager Vest,55.66595,12.59595,Entire home/apt,3000,4,13,2018-08-14,0.15,1,252,0,
11264667,Condo in Copenhagen · 3 bedrooms · 3 beds · 1 bath,36702762,Marie,,Indre By,55.67696,12.5687,Entire home/apt,2345,5,2,2022-11-28,0.25,1,294,2,
10941966,Home in Copenhagen · ★5.0 · 3 bedrooms · 5 beds · 2 baths,10600550,Signe,,Valby,55.66539,12.51558,Entire home/apt,1300,7,11,2022-10-22,0.13,1,2,4,
11266233,Rental unit in Copenhagen · ★4.50 · 3 bedrooms · 5 beds · 1 bath,36110410,Belinda,,Indre By,55.69849,12.58934,Entire home/apt,995,2,19,2022-07-20,0.21,1,3,2,
10958006,Rental unit in Copenhagen · ★4.86 · 1 bedroom · 1 bed · 1 bath,41527389,Helle,,Indre By,55.67572,12.59704,Entire home/apt,1100,3,50,2023-06-23,0.56,1,6,6,
11278198,Rental unit in Frederiksberg · ★4.88 · 1 bedroom · 1 bed · 1 bath,15139857,Magnus Bjørn,,Frederiksberg,55.69262,12.53536,Entire home/apt,699,3,9,2019-11-24,0.16,2,10,0,
10977352,Condo in Copenhagen · ★New · Studio · 3 beds · 1 bath,12804126,Jakob,,Nrrebro,55.69117,12.55878,Entire home/apt,1200,5,0,,,1,198,0,
11004380,Rental unit in Copenhagen · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,11926647,Betty,,Vesterbro-Kongens Enghave,55.6728,12.55429,Private room,500,4,17,2019-06-02,0.23,1,162,0,
11285930,Rental unit in Copenhagen · ★5.0 · 1 bedroom · 1 bed · 1 bath,14749214,Marie,,Nrrebro,55.69927,12.54584,Entire home/apt,800,3,14,2022-10-19,0.17,1,0,5,
11008685,Condo in Copenhagen · ★4.80 · 4 bedrooms · 4 beds · 1 bath,5650072,Nina,,Indre By,55.694626,12.578478,Entire home/apt,1800,4,10,2023-05-08,0.83,1,114,10,
11285974,Home in Copenhagen · 5 bedrooms · 5 beds · 2 baths,10464040,Katrine,,Bispebjerg,55.7265,12.52844,Entire home/apt,1195,7,2,2022-07-20,0.06,1,18,1,
11286249,Rental unit in Copenhagen · ★4.41 · 1 bedroom · 1 bed · 1 shared bath,3273248,Mark,,Amager Vest,55.6474,12.61213,Private room,191,180,17,2022-01-07,0.21,2,272,0,
11009849,Home in Copenhagen · ★3.50 · 2 bedrooms · 2 beds · 1 bath,57131594,Chr,,Amager Vest,55.65025,12.60371,Entire home/apt,3405,1,4,2017-09-10,0.06,1,365,0,
11010750,Rental unit in Copenhagen · ★4.76 · 2 bedrooms · 3 beds · 1 bath,5212034,Steffen,,Vesterbro-Kongens Enghave,55.66888,12.55602,Entire home/apt,1862,3,47,2023-05-21,0.53,1,2,6,
11295109,Rental unit in Copenhagen · ★4.70 · 1 bedroom · 2 beds · 1 bath,16474172,Natasha,,Indre By,55.68277,12.56501,Entire home/apt,750,3,23,2016-08-22,0.26,1,0,0,
11051772,Rental unit in Copenhagen · ★4.61 · 2 bedrooms · 2 beds · 1 bath,34302954,Jens Christian,,sterbro,55.70922,12.57193,Entire home/apt,1379,1,65,2023-06-18,0.74,1,325,7,
11314601,Rental unit in Copenhagen · ★4.62 · 2 bedrooms · 4 beds · 1 private bath,59124434,Lis,,Amager Vest,55.63087,12.58814,Private room,488,2,144,2021-05-07,1.64,2,0,0,
11319524,Home in Copenhagen · ★5.0 · 4 bedrooms · 4 beds · 1.5 baths,59203234,Tormod,,Valby,55.66082,12.51614,Entire home/apt,1800,5,7,2023-04-09,0.15,1,6,3,
11056790,Home in Copenhagen · 4 bedrooms · 4 beds · 2 baths,8987705,Louise,,Amager st,55.65735,12.62409,Entire home/apt,1021,7,0,,,1,117,0,
